-6.2141e-06,0.001932,-1.9188e-05,-0.0098074,-0.00064481,0.017358,0.001689,-0.023124,-0.003264,0.047191,0.0086305,-0.091478,-0.008269,0.14977,0.0041869,0.20149,-0.022977,0.16037,0.16102,-0.062282,0.2281,0.030606,0.24554,-0.012301,-0.24793,0.0090477,0.24922,0.077652,-0.24785,0.25746,-0.064808,0.25469,-0.082251,-0.1967,-0.179,0.088916,-0.23341,-0.11707,-0.20834,0.10287,0.19574,0.067689,0.19401,0.098566,-0.14942,-0.12342,-0.11203,0.14219,-0.040855,-0.12528,-0.090775,-0.038441,0.086524,-0.089956,0.012394,-0.10085,0.083088,0.034055,-0.011302,-0.00018255
-1.4799e-05,0.0048487,-2.5542e-05,-0.023659,-0.001574,0.044569,0.0044765,-0.063714,-0.0087318,0.11475,0.018055,-0.19044,-0.017369,0.26759,0.0036161,0.30669,-0.029069,0.21279,0.20731,-0.074228,0.25274,0.031958,0.22358,-0.015641,-0.18154,0.00010946,0.1327,0.01909,-0.08409,0.027191,-0.015847,-0.026188,0.0079515,0.067286,0.05661,-0.049316,0.12617,0.090469,0.15622,-0.10355,-0.18705,-0.066854,-0.22428,-0.11582,0.19917,0.16264,0.16742,-0.21433,0.070255,0.20723,0.14984,0.070712,-0.15524,0.16064,-0.019003,0.19162,-0.16611,-0.070237,0.023258,0.00083286
-2.5866e-05,0.0088303,-2.1928e-05,-0.041727,-0.0026959,0.080576,0.0082868,-0.11632,-0.015263,0.186,0.025871,-0.26399,-0.025434,0.30569,-0.0035988,0.27125,-0.018349,0.13524,0.12351,-0.028199,0.077086,0.0034692,-0.014332,-0.0024367,0.094822,-0.0063076,-0.16325,-0.066144,0.20857,-0.24255,0.070873,-0.24584,0.088102,0.16905,0.16626,-0.056052,0.17409,0.048346,0.10468,0.00030565,-0.0324,-0.011563,0.057035,0.024311,-0.10845,-0.077537,-0.13198,0.16347,-0.080871,-0.20647,-0.14368,-0.090631,0.18383,-0.18566,0.011517,-0.25122,0.23778,0.10718,-0.035743,-0.0021885
-3.9501e-05,0.013909,-1.0305e-05,-0.063667,-0.003904,0.12264,0.012771,-0.17227,-0.021396,0.24179,0.029912,-0.28518,-0.030202,0.24621,-0.012799,0.11783,-0.0017279,-0.018661,-0.026149,0.041357,-0.14459,-0.03022,-0.22213,0.019736,0.24769,0.0037801,-0.22541,-0.035145,0.16555,-0.067238,0.037638,0.036802,-0.011616,-0.11277,-0.099098,0.075038,-0.21208,-0.12372,-0.23329,0.10374,0.22241,0.086094,0.15984,0.099504,-0.059843,-0.075126,0.023519,-0.0095544,0.068507,0.11826,0.066511,0.094265,-0.16124,0.1518,0.013809,0.26292,-0.28719,-0.14323,0.049095,0.0043077
-5.5735e-05,0.020067,8.5652e-06,-0.08864,-0.005085,0.16665,0.017368,-0.22094,-0.025639,0.26485,0.028766,-0.24131,-0.029338,0.10834,-0.016264,-0.075818,0.0083375,-0.15045,-0.14229,0.078695,-0.23249,-0.035822,-0.19747,0.023171,0.099958,0.0087746,0.029916,0.050689,-0.145,0.22921,-0.078183,0.24623,-0.10081,-0.13745,-0.15373,0.013826,-0.087623,0.03608,0.040776,-0.097951,-0.1514,-0.064137,-0.22079,-0.13232,0.17534,0.17123,0.092122,-0.15094,-0.034122,0.015827,0.04566,-0.08016,0.096446,-0.071097,-0.051397,-0.22588,0.3109,0.17873,-0.064433,-0.0073583
-7.4546e-05,0.027246,3.4651e-05,-0.11546,-0.0061217,0.2078,0.021398,-0.25185,-0.026745,0.24442,0.022181,-0.13903,-0.021448,-0.058204,-0.0092026,-0.21501,0.0074226,-0.17636,-0.15512,0.049151,-0.12281,-0.0022956,0.027566,-0.0054489,-0.17016,-0.006638,0.2511,0.049302,-0.23497,0.12121,-0.063102,-0.030865,0.015753,0.13404,0.13299,-0.070421,0.24996,0.092378,0.20869,-0.01128,-0.095574,-0.034919,0.077565,0.041131,-0.15551,-0.13675,-0.14964,0.22382,-0.015105,-0.14064,-0.14313,0.04546,-0.0053697,-0.033137,0.087238,0.14505,-0.30411,-0.21178,0.082186,0.011625
-9.5844e-05,0.035363,6.7108e-05,-0.14276,-0.006897,0.2413,0.024187,-0.2568,-0.024032,0.1795,0.011378,-0.0035502,-0.0075342,-0.19198,0.005733,-0.23432,0.0013283,-0.08098,-0.065265,-0.026695,0.088198,0.038859,0.22639,-0.032134,-0.24411,-0.013275,0.13344,-0.022916,0.041418,-0.1937,0.079048,-0.24065,0.11059,0.10332,0.12534,0.015584,-0.020215,-0.088961,-0.17909,0.10611,0.23279,0.10347,0.13684,0.090227,0.013333,-0.0011795,0.10853,-0.16532,0.0568,0.20092,0.18249,0.0054781,-0.086563,0.12716,-0.10056,-0.039203,0.26799,0.24015,-0.1029,-0.017267
-0.0001195,0.044323,0.00010233,-0.16921,-0.007305,0.2631,0.025214,-0.23157,-0.017677,0.079775,-0.0010463,0.12829,0.0086197,-0.24372,0.019892,-0.12939,-0.0016439,0.070341,0.064194,-0.083177,0.22735,0.040108,0.20298,-0.016977,-0.034084,0.0055737,-0.1674,-0.053515,0.25509,-0.16758,0.079556,0.022846,-0.029823,-0.14579,-0.16633,0.058766,-0.24297,-0.043792,-0.092634,-0.071432,-0.10274,-0.07081,-0.21581,-0.14278,0.14153,0.13514,0.011532,0.012939,-0.061962,-0.17023,-0.15254,-0.057759,0.15549,-0.18427,0.074678,-0.065788,-0.20623,-0.26033,0.12599,0.024576
-0.00014536,0.054037,0.000134,-0.19359,-0.0072717,0.27029,0.024239,-0.17682,-0.0087575,-0.036193,-0.011942,0.21901,0.021979,-0.19568,0.024837,0.04194,0.0006651,0.1741,0.15033,-0.068127,0.18239,-0.003545,-0.019974,0.020728,0.21713,0.01524,-0.2442,-0.0090568,0.069346,0.14881,-0.074583,0.2405,-0.11059,-0.079632,-0.078557,-0.026872,0.12899,0.11426,0.24642,-0.056709,-0.14435,-0.021351,0.078134,0.078723,-0.18213,-0.16942,-0.13472,0.14398,0.017583,0.060675,0.076658,0.087604,-0.18405,0.19454,-0.008074,0.14389,0.12567,0.26826,-0.14999,-0.033927
-0.00017325,0.064422,0.00015495,-0.21487,-0.0067716,0.26137,0.021333,-0.098066,0.0010604,-0.14495,-0.018785,0.24224,0.028417,-0.069244,0.017331,0.18912,0.0042548,0.15948,0.13903,0.0061925,-0.011224,-0.044044,-0.22511,0.029101,0.2172,-0.0022205,0.010128,0.046129,-0.2247,0.20311,-0.086643,-0.015607,0.048876,0.15921,0.18631,-0.059495,0.18429,-0.0080831,-0.077642,0.11557,0.22998,0.081094,0.14217,0.034149,0.067221,0.091867,0.17458,-0.22198,0.054753,0.08321,0.0052137,-0.074126,0.16484,-0.16535,-0.083013,-0.17676,-0.036988,-0.26024,0.17324,0.045504
-0.00020302,0.07541,0.0001587,-0.23223,-0.0058269,0.23629,0.01683,-0.0048989,0.0099831,-0.22356,-0.020397,0.19159,0.025982,0.082945,0.00047892,0.23499,0.0042969,0.036312,0.037094,0.074589,-0.19848,-0.036797,-0.212,-0.00056886,-0.034827,-0.014437,0.25074,0.037316,-0.16356,-0.099915,0.067334,-0.2441,0.10118,0.0604,0.021963,0.042374,-0.21027,-0.12281,-0.19083,-0.020697,-0.064806,-0.067369,-0.22758,-0.1022,0.11743,0.030789,-0.091725,0.18499,-0.10757,-0.20086,-0.058803,0.014161,-0.10523,0.11779,0.17034,0.15949,-0.048664,0.2339,-0.19359,-0.05951
-0.00023455,0.086942,0.00013999,-0.24505,-0.0044965,0.19639,0.011244,0.090508,0.016477,-0.25495,-0.017034,0.083193,0.015353,0.19832,-0.017868,0.15589,-0.00066563,-0.11214,-0.090838,0.078306,-0.22782,0.0090532,0.0076881,-0.025753,-0.24593,0.00018711,0.14952,-0.02694,0.15457,-0.2285,0.089648,0.0084478,-0.067048,-0.17348,-0.18456,0.062203,-0.085268,0.074147,0.21116,-0.11364,-0.16583,0.011805,0.089186,0.086552,-0.21908,-0.11096,-0.069212,-0.061806,0.098485,0.24362,0.071627,0.074655,0.023912,-0.075776,-0.22555,-0.099597,0.11955,-0.1895,0.20911,0.076083
-0.0002677,0.098973,9.5114e-05,-0.2529,-0.0028676,0.1442,0.0051877,0.17525,0.019564,-0.23196,-0.010108,-0.04914,-0.00027137,0.23006,-0.028611,-0.0062552,-0.007573,-0.18556,-0.16222,0.01573,-0.073362,0.042955,0.2207,-0.014391,-0.16982,0.014753,-0.15573,-0.057577,0.22741,0.046259,-0.059278,0.24713,-0.086337,-0.038404,0.034742,-0.070912,0.24298,0.098278,0.037945,0.109,0.21419,0.033208,0.14063,-0.021101,0.14535,0.10573,0.20423,-0.07482,-0.01846,-0.19543,-0.055032,-0.16041,0.054964,0.057706,0.2311,0.014959,-0.16485,0.12991,-0.21812,-0.095146
-0.00030239,0.11146,2.1271e-05,-0.25547,-0.0010434,0.083174,-0.00070409,0.23765,0.018965,-0.15916,-0.0017191,-0.16428,-0.015876,0.16589,-0.025856,-0.1662,-0.010625,-0.13443,-0.12969,-0.057577,0.14209,0.029151,0.21834,0.013854,0.1057,0.0011938,-0.24867,-0.0031001,-0.057779,0.24164,-0.089044,-0.0033682,0.084225,0.18794,0.16223,-0.053873,-0.0278,-0.14119,-0.23182,0.044397,-0.038031,-0.048847,-0.23822,-0.032715,0.053957,-0.039996,-0.21844,0.15345,-0.099427,0.080048,0.035822,0.20974,-0.11051,-0.070988,-0.18661,0.07088,0.17663,-0.060455,0.21856,0.11616
-0.00033852,0.12438,-8.4166e-05,-0.2526,0.00086556,0.017372,-0.0058382,0.269,0.015119,-0.051954,0.0059158,-0.22655,-0.026199,0.032705,-0.010441,-0.23978,-0.0057304,0.0065061,-0.012095,-0.078297,0.2446,-0.014238,0.00054785,0.018539,0.2584,-0.018021,-0.0013515,0.065868,-0.24925,0.0082649,0.052518,-0.25051,0.065276,0.011733,-0.084169,0.11027,-0.21898,-0.028265,0.12976,-0.15939,-0.16886,0.047809,0.10917,0.045555,-0.2231,-0.02165,0.091821,-0.14697,0.19479,0.052282,-0.040432,-0.20246,0.13308,0.11031,0.10926,-0.13382,-0.15257,-0.011167,-0.20817,-0.13796
-0.00037604,0.13768,-0.00022419,-0.24421,0.0027457,-0.048797,-0.0097307,0.26481,0.0090615,0.066721,0.011079,-0.21662,-0.027741,-0.11427,0.010129,-0.18764,0.0051191,0.14197,0.11614,-0.031321,0.14882,-0.036909,-0.21993,-0.002782,0.10661,-0.0051124,0.24891,0.039008,-0.045315,-0.24389,0.082699,0.0013541,-0.098783,-0.20311,-0.11931,0.020811,0.12699,0.18053,0.1242,0.078569,0.1967,-0.034173,0.12221,-0.0381,0.22767,0.033314,0.10391,0.08355,-0.21033,-0.15166,0.079308,0.14085,-0.12777,-0.15966,-0.027334,0.15605,0.098273,0.075466,0.1854,0.15913
-0.00041496,0.15136,-0.00040154,-0.23028,0.0044825,-0.11089,-0.012072,0.22557,0.0021803,0.17121,0.012982,-0.13746,-0.01999,-0.21409,0.02583,-0.036817,0.01436,0.18078,0.17074,0.038486,-0.070472,-0.016304,-0.22401,-0.014378,-0.17247,0.021286,0.15625,-0.059496,0.22774,-0.060706,-0.048692,0.25352,-0.03543,0.025352,0.11586,-0.14724,0.14425,-0.083972,-0.21211,0.11646,-0.034289,-0.0081245,-0.23836,0.04062,-0.061734,-0.0074813,-0.25081,-0.018556,0.12497,0.19247,-0.13842,-0.04776,0.11154,0.19821,-0.030493,-0.13177,-0.026528,-0.12317,-0.1502,-0.17831
-0.0004553,0.16536,-0.00061835,-0.21087,0.0059627,-0.16469,-0.012761,0.15671,-0.0040956,0.2388,0.011781,-0.013671,-0.0054621,-0.2251,0.029287,0.13303,0.014402,0.098075,0.11319,0.069694,-0.23489,0.018128,-0.0050725,-0.0003302,-0.24762,0.012048,-0.15294,-0.07342,0.136,0.23534,-0.071648,-0.0025695,0.1074,0.21234,0.061029,0.046476,-0.18243,-0.15067,0.046204,-0.18707,-0.1463,0.075564,0.13861,-0.045859,-0.14929,-0.0036078,0.25975,-0.0098854,0.031131,-0.1807,0.18493,-0.044199,-0.1046,-0.2087,0.046,0.069041,-0.045915,0.14727,0.104,0.19422
-0.00049711,0.17968,-0.00087569,-0.18612,0.0070785,-0.2065,-0.011908,0.067865,-0.0085884,0.25491,0.0083336,0.11596,0.011112,-0.14211,0.019306,0.23186,0.003816,-0.048126,-0.020976,0.039707,-0.20793,0.024763,0.22041,0.011854,-0.028475,-0.022798,-0.24946,0.038268,-0.16869,0.10978,0.047638,-0.25395,-0.00065351,-0.071703,-0.11992,0.15353,-0.044537,0.19548,0.15284,0.029299,0.17892,-0.11275,0.074581,0.015945,0.24923,-0.033744,-0.12644,0.0065811,-0.18835,0.14257,-0.18408,0.10686,0.12103,0.18419,-0.017709,0.012761,0.10258,-0.14423,-0.049607,-0.20525
-0.00054047,0.19427,-0.0011729,-0.15624,0.0077329,-0.23332,-0.0098146,-0.028582,-0.010592,0.21627,0.0038385,0.2107,0.024361,0.00093153,0.0010818,0.2071,-0.010529,-0.15859,-0.14355,-0.019221,-0.010239,0.00091475,0.22753,-0.001244,0.22476,-0.021786,-0.00031819,0.10005,-0.19991,-0.21571,0.058454,0.0037948,-0.10714,-0.20857,-0.001894,-0.13189,0.17808,0.036555,-0.15533,0.1801,-0.052677,0.0554,-0.20393,0.060652,-0.17217,0.093436,-0.067826,-0.0084817,0.27148,-0.10492,0.11919,-0.12836,-0.16186,-0.13128,-0.038927,-0.088105,-0.13085,0.11481,-0.0086102,0.20972
-0.00058544,0.20911,-0.0015065,-0.12149,0.0078501,-0.2431,-0.0069272,-0.1192,-0.0099999,0.13154,-0.00050877,0.24065,0.030018,0.14488,-0.016908,0.071598,-0.017968,-0.16122,-0.17146,-0.054836,0.19577,-0.018702,0.0087239,-0.018054,0.2119,0.021145,0.24726,-0.0056239,0.083512,-0.15495,-0.047025,0.2515,0.036322,0.12041,0.096499,-0.11117,-0.04002,-0.23802,-0.0090593,-0.1823,-0.10458,0.079542,0.14397,-0.13113,-0.013117,-0.10651,0.2113,0.046389,-0.24118,0.079332,-0.0043678,0.1176,0.21277,0.06911,0.096705,0.13285,0.12449,-0.064366,0.065369,-0.20708
