-6.125e-06,-9.1578e-06,-1.578e-05,-2.8176e-05,-4.8826e-05,-7.8589e-05,-0.00011691,-0.00016345,-0.00021762,-0.00027858,-0.00034591,-0.00041932,-0.00049843,-0.00058289,-0.00067234,-0.00076657,-0.00086537,-0.00096863,-0.0010752,-0.0011836,-0.0012934,-0.001402,-0.0015063,-0.0016057,-0.0017009,-0.0017922,-0.0018783,-0.0019619,-0.0020407,-0.0021143,0.007175,0.011929,0.014802,0.016327,0.017015,0.01733,0.017454,0.017487,0.017509,0.017536,0.017569,0.017607,0.017647,0.017723,0.017929,0.018383,0.01922,0.020595,0.022662,0.025586,0.029549,0.034721,0.04127,0.049356,0.059133,0.070757,0.084369,0.10009,0.11805,0.13836
-0.010467,-0.023323,-0.040033,-0.061425,-0.087279,-0.11655,-0.14798,-0.18018,-0.21193,-0.24234,-0.2707,-0.29623,-0.31867,-0.33911,-0.35772,-0.37482,-0.39066,-0.40497,-0.41759,-0.42926,-0.43981,-0.44986,-0.46035,-0.4718,-0.48509,-0.50109,-0.52069,-0.5444,-0.57172,-0.60168,2.1867,4.3716,6.5508,8.7176,10.862,12.97,15.03,17.029,18.955,20.8,22.558,24.224,25.798,27.279,28.664,29.95,31.138,32.231,33.237,34.162,35.017,35.816,36.572,37.3,38.01,38.706,39.391,40.065,40.728,41.378
-0.001435,-0.0034132,-0.0058367,-0.0086395,-0.011745,-0.015103,-0.018625,-0.022222,-0.025826,-0.029445,-0.033183,-0.037189,-0.04157,-0.046388,-0.051707,-0.057605,-0.064156,-0.071454,-0.079576,-0.08854,-0.098344,-0.10897,-0.12037,-0.13254,-0.14543,-0.15897,-0.17309,-0.18773,-0.20283,-0.21836,0.79892,1.5974,2.3955,3.1931,3.9902,4.787,5.5834,6.3795,7.1755,7.9715,8.7679,9.5647,10.362,11.16,11.958,12.757,13.556,14.355,15.154,15.953,16.751,17.546,18.339,19.129,19.914,20.693,21.467,22.235,22.996,23.752
-0.00052246,-0.0021603,-0.0046717,-0.0077027,-0.011092,-0.014838,-0.018785,-0.022452,-0.02559,-0.02808,-0.029578,-0.029851,-0.028944,-0.027088,-0.0249,-0.022853,-0.021259,-0.020379,-0.020171,-0.020415,-0.020999,-0.021567,-0.021801,-0.021808,-0.022039,-0.022607,-0.023449,-0.024476,-0.025487,-0.02618,2.176,4.3577,6.5447,8.7367,10.934,13.135,15.341,17.551,19.764,21.98,24.198,26.419,28.642,30.865,33.09,35.316,37.541,39.765,41.987,44.204,46.416,48.621,50.816,53,55.172,57.331,59.475,61.604,63.715,65.807
-0.0014114,-0.0024133,-0.0035749,-0.0052873,-0.0077506,-0.011199,-0.015727,-0.021033,-0.026823,-0.033097,-0.039926,-0.047046,-0.054186,-0.061059,-0.067419,-0.0731,-0.077861,-0.082005,-0.085991,-0.09011,-0.094739,-0.099638,-0.1046,-0.10928,-0.11299,-0.11549,-0.11692,-0.11771,-0.11849,-0.11967,1.8755,3.7642,5.6655,7.5792,9.5052,11.444,13.394,15.357,17.332,19.318,21.314,23.316,25.323,27.328,29.329,31.32,33.3,35.268,37.224,39.167,41.098,43.015,44.914,46.795,48.656,50.498,52.323,54.133,55.931,57.719
-0.0010504,-0.002431,-0.0042187,-0.0063949,-0.0089721,-0.011952,-0.015342,-0.019176,-0.023536,-0.028489,-0.034065,-0.040315,-0.047447,-0.055831,-0.065912,-0.078119,-0.092877,-0.11056,-0.1314,-0.15552,-0.18287,-0.21327,-0.24636,-0.28172,-0.31894,-0.35771,-0.39788,-0.43943,-0.48246,-0.52694,0.57901,1.1655,1.7592,2.3596,2.9663,3.5786,4.196,4.8177,5.4434,6.0723,6.7039,7.3373,7.9705,8.601,9.2266,9.8451,10.455,11.053,11.64,12.215,12.779,13.335,13.882,14.422,14.954,15.479,15.997,16.508,17.01,17.505
0.0022637,0.0054595,0.010134,0.016553,0.024806,0.034719,0.045991,0.058318,0.071371,0.084906,0.098538,0.11206,0.12537,0.13843,0.15111,0.16351,0.17567,0.18779,0.20008,0.21274,0.22569,0.23855,0.25119,0.2635,0.27553,0.28747,0.29938,0.31121,0.32283,0.33394,1.4727,2.9652,4.4767,6.0068,7.5556,9.1233,10.71,12.316,13.942,15.587,17.25,18.932,20.632,22.349,24.085,25.838,27.608,29.396,31.199,33.018,34.852,36.701,38.565,40.443,42.337,44.244,46.165,48.099,50.045,52.002
0.081289,0.22442,0.4348,0.71545,1.0654,1.4793,1.9497,2.4684,3.0277,3.621,4.2429,4.8887,5.5542,6.2354,6.929,7.6321,8.3429,9.0598,9.7817,10.508,11.238,11.971,12.707,13.445,14.185,14.928,15.672,16.417,17.164,17.91,0.71459,1.4109,2.0808,2.7169,3.3127,3.8638,4.3682,4.8258,5.2382,5.6079,5.9383,6.2328,6.4953,6.7296,6.9403,7.1315,7.3076,7.4724,7.6296,7.7822,7.9337,8.0867,8.243,8.4025,8.5647,8.7289,8.8945,9.0609,9.2277,9.3946
-0.00048179,-0.0014116,-0.0027329,-0.0044189,-0.0064806,-0.0088474,-0.01139,-0.013922,-0.016259,-0.01831,-0.020038,-0.021445,-0.022583,-0.023579,-0.024481,-0.025351,-0.026264,-0.027279,-0.028403,-0.029655,-0.031039,-0.032533,-0.034182,-0.035994,-0.037964,-0.040075,-0.042297,-0.044626,-0.047093,-0.049705,0.79096,1.5695,2.3341,3.0806,3.8017,4.489,5.1335,5.7275,6.2625,6.7284,7.1199,7.4383,7.6906,7.8863,8.0347,8.1444,8.2246,8.2853,8.3344,8.3743,8.4057,8.4298,8.4483,8.4635,8.477,8.4895,8.5016,8.5139,8.5271,8.5415
0.0088001,0.020717,0.036352,0.056832,0.083122,0.11614,0.15663,0.20517,0.26295,0.33255,0.41867,0.52752,0.66633,0.84174,1.0591,1.3222,1.6331,1.9922,2.3979,2.8465,3.3334,3.8534,4.4013,4.9721,5.5613,6.1654,6.7816,7.4077,8.0423,8.6844,0.62181,1.2488,1.8821,2.5226,3.1707,3.8257,4.4868,5.1531,5.8237,6.4974,7.1726,7.846,8.5131,9.1676,9.8024,10.41,10.984,11.518,12.009,12.455,12.856,13.212,13.526,13.801,14.04,14.246,14.422,14.569,14.693,14.798
