775367500.00000000 2000.00000000 381.33984375 330.53968750 38.10963623 -0.00080315 -0.00000000 -0.00000008 0.00017506 0.00277989 -0.00244141 0.00002169 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00015721 1.00000000 0.00000000 0.00000000 0.00000000
775373562.00000000 2100.00000000 381.33984375 330.53968750 38.10969971 -0.00098786 -0.00000000 -0.00000005 0.00007628 0.00239057 -0.00192261 0.00002178 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00015721 1.00000000 0.00000000 0.00000000 0.00000000
775379625.00000000 2200.00000000 381.33984375 330.53964844 38.10975830 -0.00001095 -0.00000000 -0.00000001 0.00007518 0.00201491 -0.00146484 0.00002154 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00015721 1.00000000 0.00000000 0.00000000 0.00000000
775385625.00000000 2300.00000000 381.33980469 330.53964844 38.10981445 -0.00011233 -0.00000000 -0.00000001 0.00006395 0.00168706 -0.00100708 0.00002174 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00015721 1.00000000 0.00000000 0.00000000 0.00000000
775391625.00000000 2400.00000000 381.33980469 330.53964844 38.10985352 -0.00021060 -0.00000000 -0.00000001 0.00004289 0.00145483 -0.00067139 0.00002166 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00015721 1.00000000 0.00000000 0.00000000 0.00000000
775397687.00000000 2500.00000000 381.33980469 330.53964844 38.10987305 -0.00027666 -0.00000000 -0.00000001 0.00001522 0.00134555 -0.00054932 0.00002172 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00015721 1.00000000 0.00000000 0.00000000 0.00000000
775403687.00000000 2600.00000000 381.33980469 330.53964844 38.10988525 0.00002280 0.00000000 0.00000000 0.00001750 0.00125675 -0.00042725 0.00002178 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00015721 1.00000000 0.00000000 0.00000000 0.00000000
775409687.00000000 2700.00000000 381.38132812 330.54125000 38.11054443 32.25160217 0.03909127 0.17635110 3.22522831 0.31328711 -0.03268432 0.06944621 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00114899 1.00000000 0.00000000 0.00000000 0.00000000
775415750.00000000 2800.00000000 381.54886719 330.53929687 38.11188232 42.95957947 -0.06789441 1.06260526 7.52215672 0.94374770 0.03894755 -0.02194214 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00015656 1.00000000 0.00000000 0.00000000 0.00000000
775421937.00000000 2900.00000000 381.82671875 330.54257812 38.11282959 38.83383179 0.25130194 1.54257536 11.40793228 1.39714932 -0.04922485 0.11178224 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00175379 1.00000000 0.00000000 0.00000000 0.00000000
775428062.00000000 3000.00000000 382.20382812 330.53542969 38.11332031 34.99561310 -0.72436595 1.49379432 14.91029549 1.64309752 0.13157317 -0.19293211 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00259927 1.00000000 0.00000000 0.00000000 0.00000000
775434125.00000000 3100.00000000 382.67113281 330.53871094 38.11347168 31.59039497 0.41624025 1.20167732 18.07142448 1.73675311 -0.07412719 -0.02716064 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00023111 1.00000000 0.00000000 0.00000000 0.00000000
775440187.00000000 3200.00000000 383.22101563 330.53167969 38.11416992 28.98405075 -0.80398834 0.86426377 20.97130394 1.73276424 0.14547436 -0.24316403 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00331687 0.50000000 0.00000000 0.00000000 0.00000000
775446187.00000000 3300.00000000 383.84582031 330.51863281 38.11405518 25.41313171 -1.98136497 0.49706578 23.51453781 1.66647041 0.19916491 -0.69985956 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00984109 0.50000000 0.00000000 0.00000000 0.00000000
775452250.00000000 3400.00000000 384.52683594 330.50718750 38.11357910 17.18900681 -0.87359458 -0.25602639 25.23310471 1.49477994 0.13781188 -0.85058594 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.33801979 0.50000000 0.00000000 0.00000000 0.00000000
775458312.00000000 3500.00000000 385.23660156 330.46285156 38.11293457 6.38256073 -5.89677429 -1.13969028 25.88368416 1.20485902 0.74540532 -2.13516259 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.31966868 0.50000000 0.00000000 0.00000000 0.00000000
